E(MeV)	"LU-176(N,TOT)"
3.16860E-05	235.346
3.16956E-05	253.376
3.17038E-05	268.594
3.17058E-05	272.459
3.17160E-05	291.828
3.17296E-05	317.714
3.17309E-05	320.308
3.17431E-05	342.638
3.17445E-05	345.123
3.17581E-05	368.24
3.17635E-05	376.489
3.17716E-05	388.868
3.17818E-05	402.272
3.17920E-05	413.598
3.18032E-05	423.338
3.18069E-05	425.602
3.18137E-05	429.685
3.18205E-05	431.892
3.18248E-05	433.277
3.18296E-05	433.807
3.18337E-05	433.628
3.18367E-05	433.478
3.18436E-05	431.684
3.18456E-05	431.142
3.18558E-05	425.952
3.18565E-05	425.43
3.18670E-05	417.261
3.18680E-05	416.223
3.18775E-05	406.469
3.18782E-05	405.632
3.18877E-05	393.846
3.18884E-05	392.885
3.18979E-05	379.346
3.19019E-05	372.863
3.19114E-05	357.65
3.19155E-05	350.557
3.19250E-05	333.931
3.19291E-05	326.412
3.19427E-05	301.253
3.19562E-05	276.015
3.19725E-05	245.642
3.19766E-05	238.418
3.19861E-05	221.52
3.19997E-05	198.761
3.20037E-05	192.363
3.20098E-05	182.762
3.20200E-05	167.767
3.20302E-05	153.822
3.20404E-05	140.944
3.20445E-05	136.216
3.20506E-05	129.14
3.20573E-05	121.853
3.20641E-05	115.012
3.20648E-05	114.372
3.20709E-05	108.621
3.20777E-05	102.646
3.20845E-05	97.0677
3.20852E-05	96.5513
3.20926E-05	90.892
3.20998E-05	85.9085
3.21028E-05	83.9296
3.21069E-05	81.3019
3.21140E-05	77.0458
3.21205E-05	73.4836
3.21211E-05	73.1106
3.21303E-05	68.5075
3.21391E-05	64.4945
3.21439E-05	62.534
3.21480E-05	60.8656
3.21568E-05	57.5865
3.21656E-05	54.6094
3.21673E-05	54.0891
3.21744E-05	51.9216
3.21832E-05	49.4812
3.21914E-05	47.4299
3.21921E-05	47.2604
3.22007E-05	45.2892
3.22092E-05	43.5208
3.22168E-05	42.0611
3.22177E-05	41.9006
3.22304E-05	39.7371
3.22431E-05	37.8315
3.22508E-05	36.8231
3.22559E-05	36.1593
3.22686E-05	34.6984
3.22813E-05	33.4161
3.22847E-05	33.118
3.22940E-05	32.3108
3.23068E-05	31.365
3.23195E-05	30.5698
3.23322E-05	29.9264
3.23349E-05	29.8225
3.23441E-05	29.4785
3.23560E-05	29.1811
3.23678E-05	29.0457
3.23767E-05	29.0616
3.23837E-05	29.1611
3.23857E-05	29.1905
3.23946E-05	29.4477
3.24035E-05	29.8392
3.24124E-05	30.3782
3.24213E-05	31.0788
3.24299E-05	31.9197
3.24325E-05	32.2328
3.24378E-05	32.8581
3.24457E-05	33.9593
3.24536E-05	35.2293
3.24616E-05	36.676
3.24669E-05	37.7634
3.24695E-05	38.3091
3.24774E-05	40.1365
3.24853E-05	42.1533
3.24933E-05	44.3584
3.24939E-05	44.5612
3.25012E-05	46.7589
3.25118E-05	50.233
3.25210E-05	53.5195
3.25216E-05	53.726
3.25364E-05	59.3716
3.25467E-05	63.5759
3.25738E-05	74.6194
3.25766E-05	75.7569
3.25905E-05	81.117
3.26044E-05	85.9384
3.26063E-05	86.4993
3.26137E-05	88.7477
3.26229E-05	91.1597
3.26313E-05	92.9462
3.26405E-05	94.4647
3.26512E-05	95.5638
3.26615E-05	95.9426
3.26623E-05	95.9249
3.26693E-05	95.7691
3.26758E-05	95.3314
3.26850E-05	94.2601
3.26869E-05	93.9466
3.26943E-05	92.6822
3.26985E-05	91.7666
3.27035E-05	90.6401
3.27128E-05	88.1898
3.27193E-05	86.1851
3.27267E-05	83.8788
3.27406E-05	79.0125
3.27425E-05	78.3216
3.27591E-05	72.0748
3.27791E-05	64.5853
3.27805E-05	64.0926
3.27905E-05	60.507
3.27996E-05	57.4958
3.28082E-05	54.8312
3.28100E-05	54.2969
3.28204E-05	51.4336
3.28282E-05	49.5336
3.28360E-05	47.8595
3.28436E-05	46.4686
3.28511E-05	45.3035
3.28587E-05	44.3697
3.28662E-05	43.6717
3.28737E-05	43.214
3.28813E-05	43.0008
3.28863E-05	43.0252
3.28888E-05	43.04
3.28963E-05	43.3401
3.29039E-05	43.9036
3.29064E-05	44.1825
3.29114E-05	44.7462
3.29191E-05	45.9041
3.29271E-05	47.4429
3.29351E-05	49.355
3.29432E-05	51.6521
3.29485E-05	53.4223
3.29538E-05	55.3861
3.29592E-05	57.5539
3.29645E-05	59.9464
3.29659E-05	60.6014
3.29699E-05	62.5722
3.29752E-05	65.4397
3.29806E-05	68.5722
3.29859E-05	71.9714
3.29913E-05	75.6665
3.29966E-05	79.6572
3.30020E-05	83.9741
3.30055E-05	87.0686
3.30088E-05	89.9871
3.30156E-05	96.575
3.30161E-05	97.0238
3.30225E-05	103.782
3.30267E-05	108.553
3.30293E-05	111.621
3.30337E-05	117.066
3.30362E-05	120.13
3.30408E-05	126.303
3.30430E-05	129.327
3.30478E-05	136.284
3.30499E-05	139.23
3.30549E-05	147.026
3.30567E-05	149.853
3.30616E-05	157.989
3.30631E-05	160.471
3.30680E-05	169.211
3.30727E-05	177.595
3.30777E-05	187.044
3.30824E-05	196.107
3.30841E-05	199.615
3.30909E-05	213.684
3.30922E-05	216.488
3.31003E-05	234.296
3.31033E-05	240.873
3.31084E-05	252.789
3.31149E-05	267.718
3.31166E-05	271.886
3.31251E-05	292.768
3.31362E-05	319.987
3.31380E-05	324.195
3.31508E-05	355.846
3.31576E-05	372.765
3.31705E-05	403.008
3.31722E-05	406.743
3.31833E-05	431.037
3.31961E-05	455.926
3.31978E-05	458.81
3.32047E-05	470.314
3.32089E-05	476.5
3.32132E-05	482.657
3.32226E-05	493.392
3.32243E-05	495.328
3.32312E-05	501.067
3.32337E-05	502.541
3.32397E-05	505.914
3.32466E-05	507.606
3.32491E-05	508.2
3.32568E-05	507.304
3.32594E-05	506.977
3.32671E-05	503.15
3.32701E-05	501.622
3.32791E-05	494.04
3.32876E-05	484.29
3.32919E-05	478.333
3.32962E-05	472.332
3.33047E-05	458.282
3.33090E-05	450.204
3.33176E-05	433.926
3.33218E-05	424.781
3.33304E-05	406.382
3.33347E-05	396.405
3.33475E-05	366.332
3.33646E-05	324.641
3.33817E-05	282.816
3.33945E-05	252.737
3.34074E-05	224.289
3.34159E-05	206.425
3.34256E-05	187.501
3.34288E-05	181.63
3.34352E-05	169.918
3.34446E-05	154.047
3.34486E-05	147.651
3.34506E-05	144.631
3.34566E-05	135.757
3.34625E-05	127.395
3.34628E-05	127.114
3.34685E-05	119.561
3.34745E-05	112.215
3.34769E-05	109.513
3.34805E-05	105.357
3.34865E-05	98.9617
3.34910E-05	94.5229
3.34938E-05	91.7879
3.35002E-05	85.9747
3.35034E-05	83.288
3.35066E-05	80.6164
3.35130E-05	75.6854
3.35194E-05	71.1397
3.35258E-05	66.9838
3.35323E-05	63.16
3.35355E-05	61.4016
3.35387E-05	59.6571
3.35451E-05	56.4505
3.35515E-05	53.5033
3.35579E-05	50.8176
3.35659E-05	47.7629
3.35675E-05	47.2123
3.35739E-05	45.0304
3.35820E-05	42.5705
3.35836E-05	42.126
3.35900E-05	40.3674
3.35980E-05	38.3784
3.36050E-05	36.8148
3.36060E-05	36.5772
3.36140E-05	34.9584
3.36221E-05	33.4832
3.36263E-05	32.7639
3.36301E-05	32.1427
3.36381E-05	30.9232
3.36472E-05	29.6596
3.36477E-05	29.5924
3.36584E-05	28.2709
3.36696E-05	27.0254
3.36785E-05	26.1416
3.36809E-05	25.9047
3.36921E-05	24.9021
3.37033E-05	23.9878
3.37065E-05	23.7484
3.37145E-05	23.1609
3.37258E-05	22.4047
3.37407E-05	21.4851
3.37439E-05	21.3066
3.37557E-05	20.6661
3.37685E-05	20.0264
3.37814E-05	19.4397
3.37846E-05	19.2958
3.38006E-05	18.6398
3.38166E-05	18.0386
3.38188E-05	17.9658
3.38380E-05	17.3247
3.38594E-05	16.6834
3.38690E-05	16.4218
3.38808E-05	16.1113
3.39022E-05	15.5979
3.39236E-05	15.1284
3.39444E-05	14.7099
3.39476E-05	14.6476
3.39743E-05	14.1768
3.40011E-05	13.7492
3.40198E-05	13.4757
3.40278E-05	13.3629
3.40545E-05	13.0188
3.40813E-05	12.7024
3.41080E-05	12.41
3.41320E-05	12.1702
3.41481E-05	12.0174
3.41882E-05	11.6748
3.42283E-05	11.3652
3.42443E-05	11.2526
3.42684E-05	11.0911
3.43085E-05	10.8458
3.43485E-05	10.6212
3.43726E-05	10.4972
3.43886E-05	10.4185
3.44421E-05	10.1801
3.44955E-05	9.96579
3.45330E-05	9.8302
3.45490E-05	9.77512
3.46012E-05	9.61327
3.46521E-05	9.47006
3.47285E-05	9.27945
3.47468E-05	9.24013
3.48050E-05	9.12235
3.48814E-05	8.99109
3.49578E-05	8.88181
3.49832E-05	8.85012
3.50687E-05	8.76086
3.51542E-05	8.69829
3.52112E-05	8.67202
3.52682E-05	8.65889
3.53252E-05	8.65984
3.53822E-05	8.67612
3.54391E-05	8.7093
3.54960E-05	8.76118
3.55109E-05	8.78042
3.55528E-05	8.82831
3.56096E-05	8.9176
3.56664E-05	9.035
3.57090E-05	9.14432
3.57202E-05	9.1786
3.57516E-05	9.26968
3.57942E-05	9.41715
3.58368E-05	9.59206
3.58547E-05	9.6791
3.58794E-05	9.79441
3.59235E-05	10.0398
3.59534E-05	10.2325
3.59833E-05	10.4497
3.59893E-05	10.4986
3.60132E-05	10.6891
3.60431E-05	10.9585
3.60730E-05	11.2637
3.61029E-05	11.61
3.61089E-05	11.6887
3.61328E-05	11.9982
3.61561E-05	12.3378
3.61795E-05	12.7151
3.61986E-05	13.06
3.62028E-05	13.1345
3.62261E-05	13.5989
3.62494E-05	14.1192
3.62727E-05	14.7042
3.62751E-05	14.7718
3.62961E-05	15.3593
3.63194E-05	16.1013
3.63361E-05	16.6965
3.63529E-05	17.3514
3.63696E-05	18.0742
3.63864E-05	18.8745
3.64031E-05	19.7638
3.64198E-05	20.7559
3.64366E-05	21.8679
3.64462E-05	22.5727
3.64491E-05	22.7938
3.64599E-05	23.6609
3.64731E-05	24.8219
3.64862E-05	26.1104
3.64928E-05	26.8289
3.64994E-05	27.5519
3.65125E-05	29.1717
3.65224E-05	30.5194
3.65239E-05	30.7434
3.65323E-05	32.0059
3.65421E-05	33.6436
3.65454E-05	34.2467
3.65520E-05	35.4602
3.65613E-05	37.3491
3.65634E-05	37.8173
3.65693E-05	39.1623
3.65753E-05	40.6325
3.65774E-05	41.1498
3.65855E-05	43.3352
3.65873E-05	43.8684
3.65936E-05	45.7451
3.65992E-05	47.6125
3.66016E-05	48.403
3.66082E-05	50.798
3.66097E-05	51.3452
3.66172E-05	54.3629
3.66178E-05	54.6056
3.66259E-05	58.225
3.66262E-05	58.3733
3.66339E-05	62.2486
3.66351E-05	62.9085
3.66420E-05	66.7215
3.66423E-05	66.9037
3.66489E-05	70.929
3.66495E-05	71.3266
3.66552E-05	75.1216
3.66568E-05	76.3105
3.66614E-05	79.6779
3.66644E-05	82.0284
3.66677E-05	84.6276
3.66720E-05	88.3324
3.66740E-05	90.0022
3.66797E-05	95.2765
3.66803E-05	95.8348
3.66866E-05	102.164
3.66873E-05	102.977
3.66928E-05	109.024
3.66949E-05	111.49
3.66991E-05	116.445
3.67000E-05	117.587
3.67051E-05	124.085
3.67054E-05	124.469
3.67102E-05	131.065
3.67117E-05	133.134
3.67153E-05	138.446
3.67174E-05	141.645
3.67203E-05	146.282
3.67231E-05	150.746
3.67254E-05	154.583
3.67289E-05	160.462
3.67305E-05	163.41
3.67375E-05	176.242
3.67379E-05	177.079
3.67449E-05	191.128
3.67461E-05	193.541
3.67519E-05	206.235
3.67547E-05	212.414
3.67589E-05	222.258
3.67612E-05	227.626
3.67659E-05	239.448
3.67684E-05	245.611
3.67729E-05	257.705
3.67755E-05	264.739
3.67808E-05	279.767
3.67863E-05	295.548
3.67887E-05	302.888
3.67959E-05	324.998
3.67963E-05	326.556
3.68035E-05	350.014
3.68054E-05	356.295
3.68131E-05	382.901
3.68198E-05	406.276
3.68227E-05	416.818
3.68322E-05	452.082
3.68341E-05	459.161
3.68466E-05	506.467
3.68657E-05	579.503
3.68724E-05	605.092
3.68868E-05	657.207
3.68939E-05	681.228
3.69011E-05	705.162
3.69069E-05	722.45
3.69107E-05	733.911
3.69198E-05	758.25
3.69202E-05	759.52
3.69298E-05	781.452
3.69327E-05	786.879
3.69394E-05	799.383
3.69413E-05	802.135
3.69487E-05	812.61
3.69528E-05	816.681
3.69566E-05	820.399
3.69623E-05	823.623
3.69653E-05	825.194
3.69696E-05	826.071
3.69738E-05	825.27
3.69810E-05	823.653
3.69844E-05	821.199
3.69901E-05	816.804
3.69939E-05	812.166
3.69985E-05	806.552
3.69997E-05	805.049
3.70076E-05	791.703
3.70092E-05	788.823
3.70169E-05	772.59
3.70188E-05	768.478
3.70264E-05	749.26
3.70284E-05	744.405
3.70360E-05	722.561
3.70379E-05	717.054
3.70456E-05	692.548
3.70523E-05	670.933
3.70599E-05	644.055
3.70666E-05	620.372
3.70743E-05	591.887
3.70886E-05	538.229
3.71097E-05	459.284
3.71240E-05	407.581
3.71336E-05	374.665
3.71365E-05	365.241
3.71432E-05	343.324
3.71513E-05	318.204
3.71537E-05	310.847
3.71623E-05	285.969
3.71671E-05	272.981
3.71709E-05	262.648
3.71781E-05	244.434
3.71811E-05	237.284
3.71853E-05	227.337
3.71925E-05	211.327
3.71951E-05	205.83
3.71996E-05	196.395
3.72044E-05	187.122
3.72068E-05	182.512
3.72134E-05	170.672
3.72146E-05	168.656
3.72197E-05	160.144
3.72247E-05	152.177
3.72259E-05	150.315
3.72322E-05	141.179
3.72349E-05	137.525
3.72385E-05	132.688
3.72448E-05	124.798
3.72451E-05	124.448
3.72511E-05	117.504
3.72552E-05	112.983
3.72573E-05	110.74
3.72636E-05	104.487
3.72654E-05	102.828
3.72699E-05	98.7131
3.72756E-05	93.8746
3.72762E-05	93.3696
3.72842E-05	87.1086
3.72857E-05	86.0552
3.72923E-05	81.465
3.72977E-05	78.053
3.73004E-05	76.3647
3.73085E-05	71.7628
3.73097E-05	71.1425
3.73165E-05	67.6151
3.73216E-05	65.2412
3.73246E-05	63.8597
3.73327E-05	60.4603
3.73336E-05	60.1153
3.73408E-05	57.3932
3.73488E-05	54.5928
3.73515E-05	53.737
3.73569E-05	52.0535
3.73653E-05	49.6534
3.73695E-05	48.5553
3.73742E-05	47.3205
3.73832E-05	45.2047
3.73880E-05	44.1698
3.73922E-05	43.2791
3.73982E-05	42.0938
3.74077E-05	40.345
3.74101E-05	39.9148
3.74221E-05	37.9792
3.74275E-05	37.1912
3.74340E-05	36.2434
3.74460E-05	34.6787
3.74472E-05	34.536
3.74580E-05	33.2746
3.74732E-05	31.659
3.74735E-05	31.6306
3.74885E-05	30.2406
3.75037E-05	28.9639
3.75069E-05	28.7231
3.75190E-05	27.8274
3.75271E-05	27.2792
3.75342E-05	26.8115
3.75495E-05	25.9002
3.75596E-05	25.3397
3.75676E-05	24.9416
3.75800E-05	24.3365
3.76003E-05	23.4653
3.76080E-05	23.1756
3.76206E-05	22.7165
3.76378E-05	22.1688
3.76549E-05	21.6866
3.76656E-05	21.4262
3.76721E-05	21.2722
3.76892E-05	20.927
3.77064E-05	20.641
3.77169E-05	20.5019
3.77236E-05	20.4182
3.77407E-05	20.262
3.77579E-05	20.1694
3.77763E-05	20.1459
3.77946E-05	20.2083
3.78130E-05	20.3681
3.78268E-05	20.5613
3.78406E-05	20.827
3.78544E-05	21.1765
3.78681E-05	21.6243
3.78819E-05	22.1884
3.78911E-05	22.6402
3.79003E-05	23.162
3.79106E-05	23.8445
3.79192E-05	24.5013
3.79279E-05	25.2492
3.79365E-05	26.1001
3.79451E-05	27.0674
3.79537E-05	28.1662
3.79623E-05	29.4132
3.79692E-05	30.5441
3.79709E-05	30.8282
3.79795E-05	32.4356
3.79882E-05	34.2521
3.79968E-05	36.3015
3.80037E-05	38.1259
3.80037E-05	38.1259
3.80106E-05	40.1389
3.80175E-05	42.345
3.80243E-05	44.7586
3.80243E-05	44.7586
3.80312E-05	47.4061
3.80381E-05	50.2903
3.80427E-05	52.3806
3.80450E-05	53.4298
3.80519E-05	56.8425
3.80542E-05	58.0729
3.80588E-05	60.5415
3.80657E-05	64.5348
3.80726E-05	68.845
3.80795E-05	73.4657
3.80795E-05	73.4658
3.80887E-05	80.1473
3.80923E-05	83.0497
3.80978E-05	87.4191
3.81034E-05	92.1336
3.81070E-05	95.2874
3.81144E-05	102.025
3.81153E-05	102.87
3.81227E-05	110.085
3.81263E-05	113.702
3.81318E-05	119.503
3.81383E-05	126.291
3.81410E-05	129.38
3.81502E-05	139.705
3.81521E-05	141.776
3.81594E-05	150.486
3.81686E-05	161.403
3.81704E-05	163.593
3.81824E-05	178.061
3.81957E-05	194.252
3.82008E-05	200.41
3.82067E-05	207.336
3.82145E-05	216.415
3.82228E-05	225.317
3.82283E-05	231.266
3.82421E-05	244.465
3.82513E-05	252.109
3.82605E-05	258.684
3.82669E-05	262.464
3.82697E-05	264.077
3.82793E-05	268.361
3.82853E-05	270.104
3.82890E-05	271.161
3.82995E-05	272.456
3.83009E-05	272.404
3.83083E-05	272.107
3.83147E-05	270.9
3.83175E-05	270.367
3.83264E-05	267.343
3.83276E-05	266.81
3.83340E-05	263.79
3.83395E-05	260.537
3.83432E-05	258.345
3.83524E-05	251.742
3.83533E-05	250.959
3.83662E-05	239.901
3.83671E-05	238.99
3.83799E-05	226.142
3.83809E-05	225.135
3.83937E-05	210.949
3.83946E-05	209.869
3.84084E-05	193.593
3.84167E-05	183.781
3.84268E-05	171.676
3.84397E-05	156.208
3.84452E-05	149.83
3.84535E-05	140.231
3.84672E-05	125.072
3.84727E-05	119.353
3.84764E-05	115.535
3.84868E-05	105.414
3.84971E-05	95.9879
3.85073E-05	87.3719
3.85140E-05	82.1375
3.85205E-05	77.2867
3.85206E-05	77.2018
3.85273E-05	72.574
3.85340E-05	68.2336
3.85406E-05	64.1723
3.85473E-05	60.3803
3.85481E-05	59.9539
3.85539E-05	56.8636
3.85619E-05	53.0032
3.85688E-05	49.9137
3.85757E-05	47.0582
3.85826E-05	44.4407
3.85894E-05	42.0281
3.85963E-05	39.8062
3.86032E-05	37.7769
3.86101E-05	35.9107
3.86170E-05	34.1947
3.86193E-05	33.6687
3.86239E-05	32.6266
3.86308E-05	31.1896
3.86394E-05	29.5541
3.86423E-05	29.0623
3.86480E-05	28.0894
3.86566E-05	26.7722
3.86652E-05	25.5809
3.86652E-05	25.5809
3.86739E-05	24.5147
3.86825E-05	23.5466
3.86911E-05	22.665
3.86917E-05	22.6114
3.86997E-05	21.8714
3.87083E-05	21.1458
3.87169E-05	20.4796
3.87215E-05	20.1547
3.87273E-05	19.7567
3.87365E-05	19.1749
3.87502E-05	18.3854
3.87640E-05	17.6803
3.87663E-05	17.5746
3.87778E-05	17.0606
3.87916E-05	16.5032
3.88054E-05	15.9961
3.88146E-05	15.6823
3.88203E-05	15.5018
3.88329E-05	15.1161
3.88513E-05	14.6122
3.88685E-05	14.1846
3.88697E-05	14.1569
3.88895E-05	13.7243
3.89093E-05	13.3311
3.89291E-05	12.9717
3.89409E-05	12.7753
3.89489E-05	12.646
3.89754E-05	12.2596
3.90018E-05	11.9102
3.90179E-05	11.7166
3.90282E-05	11.5968
3.90546E-05	11.317
3.90810E-05	11.06
3.91040E-05	10.8547
3.91112E-05	10.7932
3.91413E-05	10.5568
3.91815E-05	10.2702
3.92189E-05	10.0298
3.92217E-05	10.0122
3.92619E-05	9.7898
3.93021E-05	9.58677
3.93423E-05	9.40031
3.93825E-05	9.2281
3.93911E-05	9.19411
3.94313E-05	9.04534
3.94888E-05	8.85263
3.95462E-05	8.67814
3.95634E-05	8.63047
3.96036E-05	8.5257
3.96611E-05	8.38954
3.97185E-05	8.26529
3.97759E-05	8.15168
3.97931E-05	8.12119
3.98621E-05	8.00627
3.99310E-05	7.90547
3.99999E-05	7.81638
4.00458E-05	7.76325
4.01277E-05	7.68084
4.02095E-05	7.61423
4.02913E-05	7.56402
4.03215E-05	7.55203
4.03732E-05	7.52833
4.04550E-05	7.51038
4.05301E-05	7.51348
4.06017E-05	7.53656
4.06104E-05	7.54211
4.06734E-05	7.57325
4.07212E-05	7.61157
4.07690E-05	7.66351
4.08168E-05	7.73106
4.08207E-05	7.73812
4.08645E-05	7.80899
4.09028E-05	7.88594
4.09412E-05	7.9782
4.09642E-05	8.04404
4.09795E-05	8.08513
4.10178E-05	8.20791
4.10561E-05	8.35386
4.10791E-05	8.4576
4.10944E-05	8.52348
4.11327E-05	8.71979
4.11615E-05	8.89117
4.11940E-05	9.11653
4.11979E-05	9.14214
4.12247E-05	9.35024
4.12515E-05	9.58676
4.12783E-05	9.85599
4.12822E-05	9.89987
4.13052E-05	10.1573
4.13320E-05	10.5019
4.13588E-05	10.8986
4.13789E-05	11.2361
4.13818E-05	11.2894
4.13952E-05	11.5347
4.14144E-05	11.9227
4.14335E-05	12.3572
4.14527E-05	12.8456
4.14718E-05	13.3969
4.14910E-05	14.0227
4.15054E-05	14.5494
4.15197E-05	15.1337
4.15341E-05	15.7851
4.15460E-05	16.3826
4.15466E-05	16.4148
4.15602E-05	17.1827
4.15743E-05	18.089
4.15753E-05	18.1577
4.15850E-05	18.8571
4.15956E-05	19.7095
4.15998E-05	20.0863
4.16062E-05	20.6654
4.16169E-05	21.7401
4.16185E-05	21.9255
4.16222E-05	22.3533
4.16275E-05	22.9601
4.16372E-05	24.2216
4.16381E-05	24.3476
4.16452E-05	25.3851
4.16484E-05	25.8905
4.16523E-05	26.5238
4.16596E-05	27.8191
4.16606E-05	28.0084
4.16690E-05	29.6769
4.16708E-05	30.0842
4.16773E-05	31.5536
4.16783E-05	31.7957
4.16856E-05	33.6718
4.16857E-05	33.6991
4.16932E-05	35.8462
4.16940E-05	36.0682
4.16995E-05	37.8392
4.17007E-05	38.2353
4.17051E-05	39.7652
4.17081E-05	40.8798
4.17107E-05	41.8584
4.17153E-05	43.7783
4.17162E-05	44.1338
4.17218E-05	46.6105
4.17226E-05	47.0261
4.17273E-05	49.3067
4.17299E-05	50.6651
4.17329E-05	52.2359
4.17354E-05	53.6594
4.17384E-05	55.4222
4.17408E-05	56.9166
4.17447E-05	59.3225
4.17463E-05	60.4416
4.17516E-05	64.0843
4.17517E-05	64.2298
4.17572E-05	68.4011
4.17584E-05	69.3587
4.17627E-05	72.9117
4.17653E-05	75.1874
4.17681E-05	77.7676
4.17722E-05	81.6173
4.17736E-05	82.9874
4.17790E-05	88.5994
4.17791E-05	88.6985
4.17845E-05	94.7501
4.17860E-05	96.4901
4.17900E-05	101.343
4.17929E-05	105.035
4.17954E-05	108.397
4.17998E-05	114.382
4.18009E-05	115.933
4.18063E-05	124.016
4.18067E-05	124.586
4.18118E-05	132.755
4.18136E-05	135.701
4.18173E-05	142.05
4.18205E-05	147.763
4.18228E-05	152.097
4.18274E-05	160.813
4.18286E-05	163.148
4.18343E-05	174.889
4.18401E-05	187.498
4.18412E-05	190.033
4.18458E-05	200.831
4.18481E-05	206.258
4.18516E-05	214.964
4.18569E-05	228.587
4.18592E-05	234.83
4.18650E-05	250.537
4.18669E-05	256.091
4.18730E-05	273.968
4.18746E-05	278.685
4.18811E-05	298.84
4.18822E-05	302.601
4.18899E-05	327.802
4.18918E-05	334.134
4.18975E-05	354.14
4.19015E-05	368.086
4.19090E-05	395.657
4.19156E-05	419.99
4.19216E-05	443.047
4.19362E-05	499.483
4.19365E-05	500.675
4.19595E-05	590.688
4.19717E-05	636.898
4.19729E-05	641.262
4.19840E-05	680.398
4.19852E-05	684.386
4.19962E-05	720.059
4.19975E-05	723.564
4.20085E-05	754.794
4.20097E-05	757.791
4.20177E-05	776.975
4.20220E-05	785.711
4.20269E-05	795.494
4.20330E-05	805.26
4.20361E-05	810.004
4.20434E-05	818.584
4.20447E-05	819.493
4.20539E-05	825.892
4.20602E-05	827.444
4.20631E-05	826.985
4.20704E-05	825.464
4.20741E-05	822.923
4.20780E-05	820.083
4.20802E-05	818.399
4.20876E-05	809.555
4.20894E-05	807.265
4.20968E-05	795.106
4.20986E-05	791.991
4.21060E-05	776.746
4.21078E-05	772.864
4.21152E-05	754.422
4.21201E-05	741.926
4.21274E-05	720.341
4.21323E-05	705.749
4.21397E-05	681.61
4.21446E-05	665.352
4.21520E-05	639.061
4.21630E-05	599.337
4.21642E-05	594.769
4.21826E-05	525.86
4.21982E-05	467.15
4.22123E-05	416.45
4.22171E-05	400.191
4.22223E-05	382.406
4.22311E-05	354
4.22334E-05	346.959
4.22399E-05	327.247
4.22464E-05	308.507
4.22486E-05	302.235
4.22562E-05	282.267
4.22574E-05	279.106
4.22655E-05	259.388
4.22662E-05	257.922
4.22730E-05	242.721
4.22749E-05	238.866
4.22799E-05	228.741
4.22843E-05	220.577
4.22868E-05	215.968
4.22936E-05	204.39
4.23005E-05	194.031
4.23031E-05	190.55
4.23074E-05	184.82
4.23125E-05	178.728
4.23142E-05	176.726
4.23211E-05	169.726
4.23219E-05	168.963
4.23268E-05	164.713
4.23314E-05	161.235
4.23325E-05	160.382
4.23383E-05	156.745
4.23408E-05	155.378
4.23440E-05	153.751
4.23497E-05	151.366
4.23502E-05	151.229
4.23583E-05	148.904
4.23594E-05	148.728
4.23669E-05	147.666
4.23687E-05	147.603
4.23737E-05	147.486
4.23779E-05	147.754
4.23806E-05	147.96
4.23870E-05	149.038
4.23898E-05	149.524
4.23962E-05	151.26
4.23989E-05	152.027
4.24053E-05	154.326
4.24081E-05	155.332
4.24145E-05	158.184
4.24218E-05	161.493
4.24236E-05	162.453
4.24328E-05	167.31
4.24401E-05	171.245
4.24465E-05	174.857
4.24603E-05	182.692
4.24676E-05	186.91
4.24731E-05	189.782
4.24859E-05	196.535
4.24996E-05	202.664
4.25042E-05	204.258
4.25134E-05	207.466
4.25250E-05	210.299
4.25381E-05	211.942
4.25427E-05	212.116
4.25550E-05	211.518
4.25582E-05	211.007
4.25637E-05	210.126
4.25747E-05	207.262
4.25793E-05	205.575
4.25857E-05	203.19
4.25976E-05	197.42
4.25994E-05	196.525
4.26132E-05	188.287
4.26159E-05	186.384
4.26269E-05	178.728
4.26342E-05	173.094
4.26406E-05	168.14
4.26526E-05	158.274
4.26590E-05	152.94
4.26709E-05	142.731
4.26956E-05	121.448
4.26983E-05	119.175
4.27093E-05	110.052
4.27231E-05	99.2081
4.27345E-05	90.6998
4.27448E-05	83.5044
4.27551E-05	76.7753
4.27627E-05	72.1461
4.27702E-05	67.7781
4.27778E-05	63.6706
4.27798E-05	62.6205
4.27853E-05	59.8286
4.27929E-05	56.2415
4.28004E-05	52.8989
4.28064E-05	50.4509
4.28080E-05	49.7946
4.28155E-05	46.9259
4.28233E-05	44.2137
4.28293E-05	42.2692
4.28310E-05	41.7164
4.28387E-05	39.4281
4.28464E-05	37.3257
4.28522E-05	35.8963
4.28542E-05	35.4
4.28619E-05	33.6455
4.28696E-05	32.0381
4.28773E-05	30.5659
4.28851E-05	29.2171
4.28865E-05	28.9882
4.28928E-05	27.9928
4.29019E-05	26.6766
4.29100E-05	25.6303
4.29140E-05	25.1512
4.29180E-05	24.6781
4.29260E-05	23.811
4.29340E-05	23.0149
4.29420E-05	22.2825
4.29460E-05	21.9512
4.29540E-05	21.299
4.29660E-05	20.4291
4.29781E-05	19.6512
4.29901E-05	18.9654
4.30021E-05	18.3457
4.30141E-05	17.7824
4.30261E-05	17.2673
4.30437E-05	16.6042
4.30613E-05	16.0133
4.30731E-05	15.6589
4.30789E-05	15.4867
4.30965E-05	15.0194
4.31141E-05	14.5933
4.31317E-05	14.2023
4.31435E-05	13.9648
4.31552E-05	13.7357
4.31786E-05	13.3219
4.32021E-05	12.9455
